uid,financial_application_rk,retro_date,logit_default,logit_grace03
1322516,71845949,2015-10-30,-3.445168,-1.584272
1381935,72289769,2015-11-09,-2.999406,-0.397681
173381,65758651,2015-07-09,-2.901109,-0.752195
415818,66841166,2015-07-30,-2.386434,-0.406449
1658989,64068527,2015-05-20,-2.346528,-1.079628
907601,64465945,2015-06-02,-1.358515,-1.810898
644320,65060030,2015-06-19,-2.845973,0.093101
1717114,62098541,2015-03-19,-1.921612,-1.717282
680473,61810174,2015-03-10,-3.086369,-0.779177
1169800,77308944,2016-02-25,-2.939678,-0.227714
136983,71128561,2015-10-15,,-0.442613
1105162,64853480,2015-06-13,-3.321046,-0.833775
2405105,67857563,2015-08-24,-2.110901,-0.008082
505596,73282307,2015-12-01,-3.118008,-0.857869
1560933,66618059,2015-07-26,-1.126647,-1.886733
580738,70136822,2015-09-26,-2.716842,0.09043
1878966,65544834,2015-07-03,,-1.496358
21819,63588215,2015-05-05,-1.607506,-1.459931
1228735,64538254,2015-06-04,-2.86954,0.048623
1527423,72640068,2015-11-16,-2.857832,-0.231499
9977,63101700,2015-04-19,-2.948193,-1.15179
1971271,72754487,2015-11-18,-4.48859,-0.333267
2055242,72041585,2015-11-04,-2.700354,-0.328559
2028069,63960611,2015-05-17,-1.976785,-1.338066
1177553,77448888,2016-02-28,-3.830036,0.283874
791861,61920653,2015-03-13,,-1.52743
2423844,72646935,2015-11-16,,0.157288
710173,60031434,2015-01-14,-2.828003,-0.174927
454716,68388782,2015-09-05,-3.081818,-1.148946
327796,63655580,2015-05-06,-1.12032,-0.17539
1387073,61716477,2015-03-06,-2.079296,-0.820141
1652178,67922438,2015-08-26,-2.692538,-0.818835
1414932,71932327,2015-11-01,-3.172009,-0.344822
2428248,60046878,2015-01-14,-2.642156,-1.468572
703330,65318825,2015-06-27,-2.403154,1.278777
2034749,60248528,2015-01-20,-1.793297,-0.954953
1565904,60403717,2015-01-25,,-1.306089
759772,65287492,2015-06-26,-3.413927,-0.970825
204184,65214943,2015-06-24,-2.80458,-0.602543
1979687,74038391,2015-12-18,,0.004956
216357,71216747,2015-10-17,-2.839391,-0.740206
939106,62711416,2015-04-08,-3.596484,-0.22187
2425729,70891136,2015-10-10,-4.586313,-1.336615
2557371,73770759,2015-12-13,-2.473878,-1.759138
642617,63542527,2015-05-03,-2.480922,-0.904062
2551484,62164290,2015-03-22,-2.217078,0.881858
299284,72685878,2015-11-17,-2.001301,-1.616403
1599269,60875362,2015-02-09,,-0.489884
2315560,62280568,2015-03-25,-0.892494,-2.09881
2204729,72270490,2015-11-09,-3.347415,-1.313038
2284721,72653556,2015-11-16,-2.749897,-0.385812
571577,63966748,2015-05-17,,-0.9535
1173602,72928054,2015-11-23,-1.049134,-0.993826
2541122,62591430,2015-04-04,-2.476036,0.075017
733710,67713166,2015-08-21,,-0.108491
1999810,73450947,2015-12-05,,-0.09287
888002,63374374,2015-04-27,-2.052517,-1.065711
169412,66106545,2015-07-15,-2.324171,-1.139674
1145814,67795155,2015-08-23,-4.15642,-0.167056
976894,65340224,2015-06-28,-3.200203,-0.349795
1183093,59616183,2015-01-01,-4.175008,1.786711
194848,69145874,2015-09-19,-2.734957,-0.302588
1608297,71306620,2015-10-19,-2.363987,-0.189951
1946048,67334264,2015-08-12,,-1.072175
1967888,63633871,2015-05-06,-1.98136,-1.558637
807327,61925881,2015-03-13,-2.161752,-0.434444
730699,66263739,2015-07-19,,0.117569
2061220,62122779,2015-03-20,-2.677013,-0.764748
953174,65153432,2015-06-22,-2.81532,-0.300266
649135,72647508,2015-11-16,-1.942474,-1.051382
1601388,64086800,2015-05-21,-3.425678,0.161088
1987988,73512845,2015-12-07,-3.061163,-1.145567
873808,71660620,2015-10-27,-2.965308,-0.545201
280482,62398796,2015-03-29,-3.157874,-0.653686
427907,68883039,2015-09-15,-1.577689,-1.038096
1034652,66688428,2015-07-28,-1.168315,-1.372398
2042123,63619802,2015-05-05,-1.625035,-1.12958
350818,61661478,2015-03-04,-2.05249,-1.432803
601558,61623971,2015-03-03,-3.658897,-0.287271
2396934,62600338,2015-04-04,-1.731383,0.411667
627170,72325334,2015-11-10,-2.401701,-1.413412
2491528,70989815,2015-10-12,,-0.397515
82178,72232802,2015-11-08,-3.319945,-1.020319
1161665,70654806,2015-10-05,-2.385864,-0.626717
612848,68426667,2015-09-06,-3.147763,-0.57479
121643,64162860,2015-05-24,-2.346206,-0.331164
1972105,64581148,2015-06-06,-3.137324,0.009012
1323281,61502388,2015-02-26,-3.086585,0.874173
2462994,73236745,2015-11-30,,-0.914589
974185,64524342,2015-06-04,-2.454795,-0.804006
2435572,62938704,2015-04-14,-2.161033,0.466791
877151,64009928,2015-05-18,-2.193612,-1.940358
2138047,61965909,2015-03-15,-1.64346,-0.673192
2015031,65370814,2015-06-29,-3.023432,-1.225762
1742500,67728589,2015-08-21,,-0.211604
1793979,71264684,2015-10-18,,-1.068384
1828543,71689767,2015-10-28,-3.231692,-0.034559
1723097,66822359,2015-07-30,-1.952962,-0.904211
891029,64567634,2015-06-05,-2.259261,0.874173
1122511,67850019,2015-08-24,-2.125512,-1.333488
2390100,65441308,2015-06-30,,-0.914712
1297251,67329445,2015-08-12,-2.226635,-0.875023
2309206,73091588,2015-11-26,-2.960576,-0.921802
1609223,62952374,2015-04-15,-2.116138,-1.592194
1213723,68431245,2015-09-06,-3.467511,-0.597872
545975,63880955,2015-05-14,-2.781788,-0.666604
2425719,63639035,2015-05-06,-3.243244,-0.698953
324435,76220798,2016-02-02,-1.834455,-0.106534
746264,64235310,2015-05-26,-2.089459,-1.212372
2029786,70378180,2015-09-29,-2.622715,-0.529365
1224858,61566691,2015-03-01,-3.250216,0.757423
1624204,64585249,2015-06-06,-2.549019,-0.727065
983542,61413182,2015-02-23,-2.983452,-1.567041
104868,67529985,2015-08-17,-2.253999,-1.265126
2519991,64194881,2015-05-25,-3.644446,1.135266
1863115,69936432,2015-09-23,,-1.137791
974569,72923913,2015-11-23,-3.224609,-1.425087
1253567,73519516,2015-12-07,-2.626254,-0.394436
996413,68373705,2015-09-05,-4.595119,0.868947
1595955,70191964,2015-09-27,-2.31775,-1.420273
548072,65677524,2015-07-07,-1.943268,0.132785
1036352,67982773,2015-08-27,-2.590806,-0.962416
1177346,73892374,2015-12-15,0.16594,-1.005233
2410217,70197077,2015-09-27,-3.424319,-0.788046
1222391,70891472,2015-10-10,-2.57311,-0.106534
593816,74009556,2015-12-17,-4.449056,0.620417
873513,67151745,2015-08-07,-3.257935,-0.999187
731629,62004178,2015-03-16,-3.455855,-0.524507
1218930,61252430,2015-02-17,-3.146703,1.910481
909463,68971246,2015-09-16,-2.282362,-0.487139
863432,70598505,2015-10-04,-2.589425,-0.499872
327109,67221017,2015-08-09,-2.535774,0.353787
784277,72899718,2015-11-22,-2.269578,-0.977558
240975,64789450,2015-06-12,-1.953726,-0.707303
228905,62994937,2015-04-16,-3.095373,-0.830048
1284338,62818686,2015-04-11,,-0.204616
1072486,66902970,2015-08-01,-2.718933,1.224731
289291,71174032,2015-10-16,-2.751574,-0.305183
859894,65028154,2015-06-18,-3.066733,-0.783119
654346,62965623,2015-04-15,-3.100476,-0.092668
1420736,73820337,2015-12-14,-2.742358,-1.440707
1546971,71645369,2015-10-27,-2.532189,-0.65631
1389935,63093116,2015-04-19,-3.22122,-0.425065
178620,60601116,2015-02-01,-2.744416,-0.535211
840694,63773724,2015-05-11,-2.501782,-0.554518
94689,66936094,2015-08-02,-2.22452,-0.487874
2035195,69151356,2015-09-19,-2.999519,0.025204
102184,69877020,2015-09-22,,-0.249255
174730,66964312,2015-08-03,,-0.732099
185537,62762575,2015-04-09,-1.997543,-1.82641
473677,78796913,2016-03-27,-1.191932,-2.146078
603063,72687112,2015-11-17,-1.854075,-1.921924
2429826,73075179,2015-11-26,-3.165061,0.173379
758761,73603917,2015-12-09,-4.947052,0.601731
344722,70021239,2015-09-24,-1.399623,-0.305689
593196,68786023,2015-09-14,-1.937288,-0.4373
2090435,71311595,2015-10-19,-3.355622,-1.278993
1722941,71436071,2015-10-22,-2.104496,-0.821019
892244,73982965,2015-12-17,-3.105008,-0.696535
1577080,64676826,2015-06-09,-2.021378,-1.383458
2411101,69869714,2015-09-22,-3.714287,-0.457555
535461,64086755,2015-05-21,-2.542837,0.422732
909542,68339445,2015-09-04,-3.220597,-0.539978
629501,65715701,2015-07-08,,-0.724679
933597,66861232,2015-07-31,-2.883385,0.032885
794881,68232423,2015-09-02,-2.518261,-1.738398
1613969,60041504,2015-01-14,-2.351048,0.611482
2581140,63279664,2015-04-24,-3.574875,-1.016222
1622969,73485732,2015-12-06,-1.800507,-0.937379
81284,67142630,2015-08-07,-1.253267,-1.025455
1992239,63513071,2015-05-02,-3.873083,-0.660014
2064878,67447479,2015-08-15,,-1.120567
2028093,72448506,2015-11-12,-4.595119,1.645396
823052,72706727,2015-11-17,-3.223407,-0.802683
742579,67366698,2015-08-13,-4.486458,0.03758
801520,68617857,2015-09-10,-2.773569,-1.09403
1387948,65918366,2015-07-12,-2.690844,-0.738156
1496284,63840657,2015-05-13,,-0.117215
1586550,75134119,2016-01-11,-3.863703,-1.210589
1366162,60759898,2015-02-05,-1.643487,0.180498
2093464,76110813,2016-01-31,-3.013228,-1.313043
1524603,71643379,2015-10-27,-1.981609,-0.115732
2516916,71658661,2015-10-27,-4.314712,-0.787504
802762,62187082,2015-03-23,-2.576114,-0.077884
820457,73951510,2015-12-16,-4.083308,-0.364828
1723888,72966990,2015-11-24,-3.975314,0.513661
40613,67058760,2015-08-05,-1.251351,-1.739278
1919309,63775634,2015-05-11,-1.699687,-1.538245
2161575,68554046,2015-09-09,-3.228806,-0.68844
27193,77204746,2016-02-23,-2.669172,-0.737135
2465041,77955310,2016-03-10,-2.67979,-0.464525
1797397,63217623,2015-04-22,-2.563562,-0.554863
52190,62891277,2015-04-13,-3.642113,0.251794
1584457,65445706,2015-06-30,-1.108281,-0.911678
667245,64449391,2015-06-02,-2.989477,-0.599045
1476092,68523793,2015-09-08,-2.757159,-1.224743
1591293,70986145,2015-10-12,-2.626048,-0.524454
599898,72856187,2015-11-21,,-0.443383
270196,75993028,2016-01-28,-4.168278,0.054689
1145202,62222103,2015-03-24,-3.446388,-1.234683
2603927,71838899,2015-10-30,,0.115818
694084,71405539,2015-10-21,-3.340809,-0.880671
308454,62527907,2015-04-02,,-0.770376
66999,65693658,2015-07-07,-2.593729,-1.163335
2090853,63137547,2015-04-20,,-0.788439
1655544,69892027,2015-09-22,-0.397084,-1.128709
261609,71890149,2015-10-31,-3.35249,-0.480352
568763,71082458,2015-10-14,-1.823151,-1.110778
1255216,68140955,2015-08-31,-1.98726,-1.127437
2078343,68208587,2015-09-01,-3.078356,-0.116481
356928,68737548,2015-09-13,-2.736465,-1.463381
1470507,72410026,2015-11-11,-3.090268,-0.54724
868443,71346355,2015-10-20,-1.926637,-0.998436
231948,61592227,2015-03-02,-1.959891,-0.87282
2462815,65918346,2015-07-12,-2.968264,0.276934
2032779,70000315,2015-09-24,-4.257673,-0.571832
852419,69890088,2015-09-22,-2.112589,-0.094431
2610106,75345485,2016-01-15,-1.365558,-1.041321
2248985,70000128,2015-09-24,-3.16149,-0.751332
950632,77573241,2016-03-01,-4.589915,-1.551805
821992,63761780,2015-05-11,-2.475579,-0.531883
11354,67086360,2015-08-06,-2.75114,-0.805093
15194,78113243,2016-03-13,-2.803372,-0.65191
1091716,74309698,2015-12-23,0.152345,-1.081792
2178685,63172315,2015-04-21,-2.030695,-1.575282
1616090,66915261,2015-08-02,-2.060285,-0.910144
881979,63801651,2015-05-12,-2.199671,-0.278692
1299009,60156032,2015-01-18,-0.321525,-0.770376
1623286,73576342,2015-12-08,,-0.033815
55884,76028081,2016-01-29,-4.445202,0.095791
1024898,72973998,2015-11-24,-5.165359,0.76946
2066257,73076070,2015-11-26,-3.682956,-0.852278
2552400,76988755,2016-02-18,-1.910398,0.055145
945297,63812212,2015-05-12,-3.764897,-0.515559
1342143,78803622,2016-03-27,,-0.875187
688641,60137808,2015-06-30,-2.488589,-1.875459
142921,63035282,2015-04-17,-1.960101,-0.698924
443481,68768798,2015-09-13,-2.566648,-1.39962
284171,61815105,2015-03-10,-2.112646,-0.479481
1350928,71900381,2015-10-31,-2.405679,-0.48902
2225416,70710565,2015-10-06,-3.309879,-1.605061
2514875,73201210,2015-11-29,-1.532871,-0.974716
2085846,64581222,2015-06-06,-2.917672,-0.139526
2528203,71441009,2015-10-22,-3.464511,-0.546441
2495127,69817962,2015-09-21,,-0.931579
2445984,62089391,2015-03-19,-2.764463,-0.197241
950839,70740154,2015-10-07,-2.696355,-0.757903
1876014,70728961,2015-10-07,-3.850369,-1.132586
2457615,64238309,2015-05-26,-3.205327,-0.835074
2461720,72863620,2015-11-21,,-0.16535
1781720,74248632,2015-12-22,-3.322918,-0.721079
580401,72976308,2015-11-24,-4.185818,1.749281
747790,67406924,2015-08-14,,-1.427102
2063405,60600598,2015-02-01,-2.176399,-1.353661
814445,68609858,2015-09-10,-3.129996,0.164819
850987,67796774,2015-08-23,-3.014078,-0.561388
2153241,70839124,2015-10-09,-2.813519,-0.644157
1285091,72607268,2015-11-15,-2.860967,-1.025212
2303491,73284313,2015-12-01,-4.595119,2.663972
1304874,66544182,2015-07-24,-3.009973,-0.564516
2227046,64422700,2015-06-01,-2.456728,-0.567747
2093436,64913161,2015-06-15,-3.734146,-1.101186
914746,73189013,2015-03-22,,
577758,59996589,2015-01-13,-0.301759,-1.209472
69532,74096882,2015-12-19,-3.085729,-0.969395
1336021,77119664,2016-02-21,-1.337279,-0.53643
2046083,73193171,2015-11-29,-1.396393,-0.462673
2414347,71400648,2015-10-21,-1.964731,-0.862313
699632,71232836,2015-10-17,-3.127843,-0.032483
2057050,72784666,2015-11-19,-3.819634,-0.619172
1155540,69960679,2015-09-23,-1.342927,-0.301785
316485,78760408,2016-03-26,-1.92772,-0.543916
1062947,76547102,2016-02-09,-2.941573,-0.224638
788648,62749782,2015-04-09,-2.235232,-0.107028
1257744,68469009,2015-09-07,-2.873399,0.368586
1599488,71601436,2015-10-26,-2.8535,-0.50781
145163,62520796,2015-04-02,-2.460547,-1.341204
2052809,69121800,2015-09-18,-2.572651,-2.219814
1567362,62874387,2015-04-13,,-0.34492
2504824,64956506,2015-06-16,,-0.891877
2230072,69799785,2015-09-21,-3.674558,-0.23435
835231,71489643,2015-10-23,-5.173684,-1.319489
1555304,70006367,2015-09-24,,-0.92336
2301266,65447154,2015-06-30,-1.953005,-1.660636
2394928,66161215,2015-07-16,,-0.941665
818949,74144619,2015-12-20,-2.422986,-0.785745
904973,63834771,2015-05-13,-2.132499,0.29055
2123015,60749206,2015-02-04,-2.946649,-0.060261
2362346,61672634,2015-03-04,-2.7014,0.007231
2383347,65123566,2015-06-21,-2.994759,-1.053898
2440161,62505452,2015-04-01,-2.271097,-1.237974
2066185,71250412,2015-10-18,-2.307908,-1.165015
1356507,71449968,2015-10-22,-2.69015,-0.480437
1067760,62815820,2015-04-11,-4.201046,0.874173
1461955,70728991,2015-10-07,-5.040411,-0.672054
2057707,67547807,2015-08-18,-2.239635,0.269801
63922,72218195,2015-11-08,-3.437789,-1.335437
327164,65281189,2015-06-26,-1.187113,-1.7341
1371014,72153128,2015-11-06,-3.90889,-0.551961
2264750,63218944,2015-04-22,-3.09093,-0.343286
497922,75460082,2016-01-18,-3.666551,-0.829806
1995691,68746215,2015-09-13,-3.771965,-0.676324
420758,64416474,2015-06-01,-3.149087,-0.783193
1655506,63865685,2015-05-14,-1.082878,-0.825467
1602497,64888446,2015-06-14,-2.615005,-0.179255
803193,77559306,2016-03-01,-2.829683,-1.667827
1565684,63066472,2015-04-18,-1.815126,-0.790753
2495652,59948785,2015-01-12,-2.397443,-0.731805
311691,68241870,2015-09-02,-2.498563,-0.030298
398523,73607617,2015-12-09,-4.127914,-0.487884
549283,68184984,2015-09-01,-3.29835,-0.199447
202315,72987923,2015-11-24,-3.941603,-0.672753
569621,66404959,2015-07-21,-2.560152,-0.54013
367725,66668841,2015-07-27,,0.236294
1370388,71563476,2015-10-25,-3.129898,0.559419
239182,65870432,2015-07-11,-2.395566,-1.058783
1974599,71227130,2015-10-17,-1.711349,-0.958713
541482,66256084,2015-07-19,-2.363156,-0.253403
42913,73131666,2015-11-27,-1.888487,-1.941534
1478483,77720236,2016-03-04,-2.486786,-1.882594
850946,65878165,2015-07-11,-1.341631,-0.687779
1776652,63131699,2015-04-20,-3.415463,1.413675
1426555,71263015,2015-10-18,-3.395104,-0.886896
522231,73461395,2015-12-06,-2.376094,-1.163475
594991,66851012,2015-07-31,-2.310942,-0.777281
2431228,61412582,2015-02-23,-2.853649,-1.384723
97916,92560209,2015-09-17,,
369766,66478949,2015-07-23,-1.940964,-1.409221
2127416,72215762,2015-11-08,-4.204047,-0.432641
503884,66418828,2015-07-21,,-0.472338
1200076,63139751,2015-04-20,-1.938901,-1.052006
2033398,61563481,2015-03-01,-3.024303,0.043597
1328020,65426502,2015-06-30,-3.399879,-0.45226
852367,65029802,2015-06-18,-2.454193,-0.972814
157707,70059272,2015-09-25,-1.567952,-0.763609
1595924,59972102,2015-01-13,-2.543904,-1.47908
1654603,60455864,2015-01-27,-3.26319,-0.741549
108791,61810537,2015-03-10,-2.5745,-0.823937
2281996,62959418,2015-04-15,-2.954009,-0.061676
353089,59789354,2015-01-07,-2.591031,-1.691857
891910,69959346,2015-09-23,-1.863383,-0.218368
538013,64304315,2015-05-28,-4.054466,0.510428
925814,85449221,2015-12-07,,
2496488,72390663,2015-11-11,-1.925426,-0.447357
88914,73060618,2015-11-26,-2.707658,-1.272114
1001390,62671492,2015-04-06,-2.24506,0.033393
984183,72825525,2015-11-20,-1.567458,-0.583072
1286514,66621188,2015-07-26,-0.810529,-0.671768
2028850,75805091,2016-01-25,-2.746386,-0.737343
2418471,66896455,2015-08-01,,-1.118719
2373426,63907168,2015-05-15,-1.513619,-0.491877
2534283,64018472,2015-05-19,,-1.459585
2030416,72445945,2015-11-12,-4.998013,0.010906
2434883,73023864,2015-11-25,-1.562175,-0.155043
1371172,66917152,2015-08-02,-1.942109,-1.268682
749913,70708878,2015-10-06,-1.653247,-1.442807
1073454,65598599,2015-07-05,-2.849199,-1.494935
1796734,73991781,2015-12-17,,-0.827937
660506,60692353,2015-02-03,-2.44955,-0.629803
2414215,72335341,2015-11-10,-3.231642,-1.000879
1230587,63831295,2015-05-13,-2.828731,-0.852039
2372771,62314158,2015-03-26,-0.815301,1.259347
1554647,67860627,2015-08-24,-1.244811,-0.789769
553398,63271729,2015-04-23,-2.518475,-0.819893
2053585,68694837,2015-09-12,-2.859256,-0.606247
2578089,63938787,2015-05-16,-2.282355,-0.500437
730285,63079173,2015-04-18,-2.479921,-0.775671
69711,70690523,2015-10-06,-2.027807,-1.265785
2566219,72410467,2015-11-11,-1.912129,-0.474128
1041248,72982314,2015-11-24,-1.971405,-0.511474
1197414,61687108,2015-03-05,-2.665993,-0.14211
638486,61170522,2015-02-15,-3.101168,-1.469506
949100,67802691,2015-08-23,-3.393538,-0.068939
1956389,65955984,2015-07-13,-2.432766,-0.989766
646593,76762681,2016-02-14,-2.069513,-1.355397
324801,64332665,2015-05-29,,-1.067975
335366,73286056,2015-12-01,-2.461578,-0.554585
405650,60398998,2015-01-25,-1.79337,-0.441951
2034612,62421335,2015-03-30,-2.619071,-1.266376
2296068,68238519,2015-09-02,-2.469429,0.015808
2056045,59617920,2015-01-01,-2.193378,-0.510617
566538,63329044,2015-04-26,-0.972038,-1.151734
1374949,63799872,2015-05-12,-1.601938,-1.231311
1701809,73808004,2015-12-13,-1.96693,-0.370656
1390881,65115396,2015-06-21,-3.265098,0.535316
1026637,64200680,2015-05-25,-2.306103,0.94488
2059710,68405782,2015-09-06,,-1.524482
1515166,62136075,2015-03-21,,-1.303322
619129,67639735,2015-08-20,-2.787259,-1.156318
540719,69810522,2015-09-21,-3.164004,0.667486
499065,72858442,2015-11-21,-3.143476,-1.358905
410859,65474591,2015-07-01,-2.226125,-0.263094
2482835,63001364,2015-04-16,-2.363256,-0.711254
1323777,67761742,2015-08-22,-3.080491,-1.142645
705104,76950815,2016-02-17,-4.046716,-0.936609
1039187,60363448,2015-01-24,-2.375441,-1.814884
616194,61380422,2015-02-22,-3.052492,-1.403991
353055,63999633,2015-05-18,-2.2312,-0.447837
208821,66293022,2015-07-19,-3.199627,-0.686104
2052107,72328049,2015-11-10,-1.736182,-0.874252
2387486,62087317,2015-03-19,-1.470019,-1.511534
2066944,74552761,2016-01-10,,-0.271814
1111609,70426368,2015-09-30,-3.804328,-0.069534
2092087,69885468,2015-09-22,-2.180862,-1.667301
79062,63907109,2015-05-15,-3.054059,-0.324718
2018118,67638870,2015-08-20,-2.966669,-1.314955
1295597,73891911,2015-12-15,-2.853045,-0.141706
2508392,70422367,2015-09-30,-4.595119,0.054941
50123,65182586,2015-06-23,-2.699253,-1.23107
34616,63403987,2015-04-28,-2.066131,-1.949863
308779,60132898,2015-01-17,-3.796777,-0.995987
2057124,68564915,2015-09-09,-0.941165,-0.175829
1183063,62953309,2015-04-15,-4.490689,1.761116
560247,66792986,2015-07-29,-2.646455,-0.146359
1046263,73609257,2015-12-09,-4.257239,-0.106534
2436770,77344555,2016-02-26,-2.323215,-0.829328
2121658,68466443,2015-09-07,,-0.735906
2436502,70136740,2015-09-26,-1.848348,-0.526081
364048,66555933,2015-07-24,-2.31577,-1.34731
1682604,72893374,2015-11-22,-3.676391,-0.234202
2116959,71849874,2015-10-30,,0.071105
1940962,71182529,2015-10-16,-2.250925,-0.97707
2027416,62783824,2015-04-10,,0.078305
1365260,62264692,2015-03-25,-2.717791,-0.32524
2526616,72590419,2015-11-15,-1.813404,-0.728149
1133490,74465854,2015-12-26,,-0.152538
667725,66404100,2015-07-21,-1.801255,-0.631788
146633,70868036,2015-10-10,-2.030875,-0.441657
1601275,65319777,2015-06-27,-3.518168,-0.927468
2007670,66852040,2015-07-31,-1.492179,-0.277438
852576,64569710,2015-06-05,-2.61775,-0.658478
2526231,70244235,2015-09-28,-3.279383,-0.302975
2136733,80132869,2015-10-30,,-0.981905
1409265,64675363,2015-06-09,-3.339406,-0.010617
2315810,70007296,2015-09-24,-2.115305,-1.641239
1331445,70706671,2015-10-06,-3.064155,-0.758391
386302,67523099,2015-08-17,-2.322394,-1.455829
2012831,72798341,2015-11-19,-1.445363,-0.021213
