uid,retro_date,financial_application_rk,partition,tcs_model_income
1653400,2016-01-28,75943972,out_of_time,18127.56165003
1653488,2015-11-09,72263884,train,37505.742879298
1653536,2015-06-16,64959457,test,27870.629604
1653538,2015-05-12,63814267,train,22128.14398
1653585,2015-10-06,70689397,train,57398.367388
1653608,2015-09-01,68214446,train,18482.563439734
1653691,2015-12-02,73308705,test,43995.48104
1653717,2015-05-23,64140969,train,51346.046365786
1653757,2015-04-04,62598256,train,32605.67306
1653827,2015-07-10,65832929,train,125569.690575951
1653843,2015-08-21,67714460,train,60341.61929918
1653915,2015-09-02,68247691,train,30499.443084
1653960,2015-03-18,62062916,train,44912.61269475
1653984,2015-10-02,70503662,train,32002.303348
1654042,2015-12-01,73292302,train,36807.216482
1654057,2015-09-13,68761728,train,59772.161228
1654117,2015-06-03,64494735,test,56186.886937581
1654224,2015-09-05,68378232,train,56102.852410574
1654262,2016-03-23,78616289,out_of_time,10000.0
1654302,2016-03-22,78580839,out_of_time,57263.2656
1654316,2015-03-04,61683677,train,26699.533476
1654347,2016-02-13,76740238,out_of_time,15637.657368
1654405,2015-10-19,71300235,train,27134.770228
1654433,2015-07-19,66293794,train,60503.701371325
1654560,2016-01-10,75065843,out_of_time,33621.568405992
1654580,2015-10-16,71179983,train,20607.441754837
1654603,2015-01-27,60455864,train,52082.733539559
1654730,2015-10-13,71037040,train,25892.986954
1654800,2015-04-28,63410497,test,47930.13605
1654819,2015-11-28,73165002,train,41563.119355495
1654828,2015-07-28,66704762,train,67150.181728039
1654940,2015-06-09,64676590,train,40560.815844
1654964,2015-04-29,63445487,test,10000.0
1654981,2015-08-20,67637577,train,41958.805228
1655285,2015-09-24,70009927,test,24348.639348529
1655365,2015-09-21,69810131,test,31023.728304
1655384,2015-09-10,68602390,train,39190.849828
1655407,2015-07-12,65892046,train,56789.520593421
1655506,2015-05-14,63865685,train,43871.042428
1655544,2015-09-22,69892027,test,29364.342228
1655586,2015-11-20,72829838,train,10000.0
1655859,2015-09-07,68465698,test,24884.078463451
1655884,2015-10-31,71883887,train,19870.322228
1655899,2015-07-03,65539877,train,28546.87709
1655900,2015-02-24,61450683,test,39603.243158
1656009,2015-06-30,65435736,train,35020.99916
1656023,2015-10-18,71258048,train,37785.593289333
1656141,2015-12-02,73317000,test,43660.876028
1656142,2015-12-15,73900821,test,37972.039346533
1656146,2015-03-02,61598869,train,29856.363917198
1656197,2015-04-14,62923241,train,22466.728858188
1656221,2015-09-14,68827526,train,25167.732227999
1656233,2015-09-21,69806830,test,17255.023788
1656238,2015-05-26,64230343,train,24816.227428
1656242,2015-09-09,68563313,train,45740.007509748
1656345,2015-03-22,62156737,train,26990.365348
1656646,2015-04-04,62595444,train,10417.182228
1656725,2015-04-03,62570443,train,13522.237099473
1656761,2015-01-29,60522269,train,90585.405038459
1656796,2015-09-12,68711581,train,16856.26463256
1656837,2016-02-23,77200150,out_of_time,25900.694413511
1656863,2015-11-16,72639335,train,40860.397081917
1656907,2015-08-17,67506210,train,40841.866228
1656962,2015-10-12,70998063,test,56191.565981027
1657055,2015-11-02,71980104,train,55236.320906
1657109,2015-12-19,74085906,test,34395.207835529
1657131,2015-03-22,62168970,test,51128.620716
1657171,2015-08-27,67967444,train,114506.36864
1657179,2015-12-02,73315250,test,56877.695468
1657203,2015-02-02,60658915,test,16016.08482
1657251,2015-05-10,63739215,train,63372.580066
1657343,2015-12-26,74471189,test,19797.765469948
1657450,2015-06-16,64936619,train,46049.496848856
1657538,2015-10-27,71652192,train,46596.923202
1657554,2015-05-16,63926283,train,63721.336354
1657580,2015-06-22,65151098,train,15781.287578
1657628,2016-02-16,76874790,out_of_time,28278.573266305
1657649,2015-05-11,63772576,train,48774.9296739
1657667,2015-06-13,64869685,test,38783.810929916
1657710,2015-12-01,73285449,train,65520.547607269
1657984,2015-06-03,64485227,test,36643.349622818
1658041,2015-01-15,60064744,train,31570.157570632
1658048,2015-03-29,62404207,test,47948.916428
1658085,2015-11-24,72987028,test,37010.27722
1658123,2015-08-09,67209274,train,116128.103818608
1658142,2015-10-19,71314251,train,29606.562228
1658181,2015-08-23,67792331,train,57757.55781
1658224,2015-12-05,73454964,train,27130.01129075
1658246,2015-10-26,71603777,train,23670.8009
1658270,2015-04-01,62508079,test,42245.072012306
1658353,2015-07-23,66516661,train,12812.706722
1658398,2015-04-30,63472708,train,69159.288428
1658553,2015-02-25,61466263,train,18692.835101322
1658571,2015-01-28,60486854,train,28696.319502446
1658574,2015-11-27,73123024,train,20669.719228
1658621,2015-04-22,63230493,train,13560.567770348
1658632,2015-08-09,67221933,train,33747.212844
1658735,2015-03-08,61759612,train,76205.275787349
1658737,2016-01-12,75171435,out_of_time,42012.945028
1658805,2016-01-01,74774306,out_of_time,27264.066784
1658874,2015-04-22,63221791,test,12207.844658
1658883,2015-04-08,62735109,train,57337.018114542
1658930,2015-10-28,71691637,train,28586.363298
1658945,2015-09-08,68512020,train,10000.0
1658989,2015-05-20,64068527,train,53447.74144
1659082,2015-12-02,73335776,train,27086.454428
1659135,2015-03-30,62426246,train,22558.738579151
1659295,2015-04-29,63441499,train,49557.093493021
1659366,2015-05-11,63791032,train,10000.0
1659408,2016-02-14,76763985,out_of_time,26512.091502059
1659538,2015-04-18,63067250,test,28280.145228
1659593,2015-11-19,72801048,train,21483.887960472
1659730,2015-01-12,59950537,train,21163.206132
1659762,2015-06-15,64913368,train,99785.650602919
1659781,2015-12-24,74362689,test,33649.65838
1659864,2015-06-07,64613983,train,57721.055892947
1659898,2015-08-18,67573915,train,35803.07124
1659903,2015-03-25,62277488,train,91000.946258
1659950,2015-04-29,63441366,test,21627.477478
1659970,2015-03-18,62052977,train,53416.235189511
1659997,2015-11-18,72739323,train,40750.330348
1660080,2015-10-24,71526243,train,13819.634672
1660139,2015-07-11,65869765,test,34319.822867246
1660161,2015-02-18,61283984,train,34879.275632124
1660175,2015-04-01,62493048,train,19967.936644041
1660181,2015-07-27,66665788,test,37245.736484
1660205,2015-10-26,71609476,test,18561.723982
1660212,2015-05-19,64020518,train,42872.131169409
1660220,2015-09-23,69953814,train,20887.091629899
1660263,2015-10-11,70922895,train,15189.470228
1660269,2015-08-24,67849722,train,49267.598598873
1660285,2015-06-15,64918624,train,25312.04751
1660292,2015-08-25,67883409,train,20436.404224039
1660311,2015-08-17,67513300,test,10000.0
1660332,2015-09-29,70361982,train,47616.480787886
1660371,2015-09-14,68817772,test,56080.733070805
1660499,2015-12-04,73416995,train,15637.456926
1660599,2016-04-10,79423359,out_of_time,28887.589444
1660636,2015-04-05,62621365,train,29389.606458
1660659,2015-12-09,73611164,test,14222.088640413
1660740,2015-12-16,73931855,train,48873.189725999
1660781,2015-06-16,64957303,train,10000.0
1660834,2015-05-11,63768712,train,64589.45104
1660977,2015-11-29,73196347,test,17017.639376
1661027,2015-02-01,60615172,test,37232.479957091
1661326,2015-08-31,68147501,train,35628.36983
1661352,2015-11-25,73028537,train,41687.695766024
1661360,2015-07-22,66460283,test,39877.91204
1661374,2015-04-08,62729815,train,14382.202596149
1661597,2015-04-27,63376825,train,29533.154798788
1661604,2015-05-05,63617847,test,35242.482346
1661610,2015-09-09,68559801,test,33201.607388
1661737,2015-08-30,68086649,train,66697.594314399
1661815,2015-10-07,70744747,train,11597.83604
1661925,2015-08-24,67839954,train,27581.586662
1661960,2015-09-10,68622804,train,10000.0
1662015,2015-02-09,60888069,train,11381.51209
1662090,2015-07-30,66820020,train,44673.910823013
1662114,2015-10-13,71031183,train,37339.783894041
1662148,2015-05-22,64121028,test,24324.629142
1662166,2015-10-06,70680437,train,52463.69906674
1662211,2015-07-09,65762581,train,39124.638023634
1662217,2015-10-25,71573862,test,51466.806228
1662220,2015-10-11,70916310,train,22693.011074086
1662306,2015-03-06,61717001,train,35679.83124
1662312,2015-04-09,62766271,test,27433.628236125
1662337,2015-08-30,68079424,train,64533.089828
1662427,2015-12-08,73575883,train,59502.963766666
1662499,2015-05-06,63643730,test,28482.880714
1662564,2015-11-27,73127488,train,35041.490933103
1662662,2015-03-18,62061324,train,39648.086204
1662689,2015-12-17,73983334,test,53324.981579387
1662748,2015-11-14,72552665,train,24503.603006205
1662752,2015-10-18,71260442,train,27886.79643
1662921,2015-10-20,71344957,train,37247.70104
1662982,2015-10-21,71393729,train,38152.267228
1662999,2015-10-14,71069108,test,29003.127426191
1663164,2015-10-21,71390808,train,107564.85864
1663227,2015-07-18,66223659,train,38258.789142965
1663297,2015-08-31,68111709,test,72683.959516863
1663323,2015-11-20,72833373,train,18626.190528
1663340,2015-01-29,60549975,train,56201.492890233
1663359,2015-09-22,69907085,test,35693.287228
1663382,2015-10-21,71390386,train,90903.294304868
1663432,2015-12-08,73552698,train,37392.159576857
1663447,2015-07-05,65597139,train,22782.90732
1663534,2015-08-04,67006911,train,21499.88876723
1663595,2015-10-14,71096985,train,37592.715784
1663749,2015-06-16,64953185,train,46686.676016535
1663793,2015-10-26,71612136,train,46036.553409131
1663811,2015-04-20,63154622,test,68883.98846
1663832,2015-03-13,61923418,train,15261.675568
1663908,2015-01-23,60340480,train,16241.583094
1663926,2015-04-02,62530038,test,23583.915348
1664005,2015-10-13,71038800,train,31725.818728
1664011,2015-08-07,67151313,test,48896.31185855
1664013,2015-10-22,71443149,train,20809.263980063
1664072,2015-12-03,73364440,train,10965.196056
1664079,2015-08-10,67244643,test,80984.037228
1664128,2015-09-21,69820540,train,22632.569048091
1664233,2015-02-10,60947531,train,10598.615142
1664270,2015-07-08,65725872,test,24486.686499479
1664354,2015-05-29,64342489,train,84665.23081
1664416,2015-07-22,66455871,train,33494.757704
1664457,2015-11-25,73005673,train,10000.0
1664459,2015-09-16,68986514,train,52081.663348
1664471,2015-12-09,73620295,train,10000.0
1664485,2016-03-02,77609945,out_of_time,26447.889862
1664500,2015-09-01,68188588,test,41038.220146612
1664558,2015-10-29,71767487,train,25055.27754
1664565,2015-09-06,68403169,train,36477.976041177
1664623,2015-11-02,71967139,train,27024.0545
1664628,2015-11-17,72686213,test,59811.052680687
1664674,2015-04-06,62652786,train,16287.112402
1664812,2016-01-27,75906975,out_of_time,10000.0
1664861,2015-07-15,66101249,train,20722.095513918
1664866,2015-04-08,62714817,train,39727.512716
1664899,2015-08-08,67176545,train,30869.34784
1664917,2015-01-05,59717630,train,26534.386970459
1664968,2015-10-24,71522018,test,21312.14535
1665069,2015-10-29,71792755,test,27015.563001714
1665135,2015-03-10,61822513,train,76064.521937182
1665137,2015-11-17,72713943,train,52654.673672072
1665195,2016-03-02,77631177,out_of_time,47391.131838
1665269,2015-03-11,61857472,train,72266.415018032
1665353,2015-08-09,67222341,test,20525.816227999
1665356,2015-07-31,66869410,test,16467.37349
1665406,2015-03-30,62431137,train,68041.568744892
1665408,2015-06-07,64617442,train,35510.829442
1665452,2015-11-22,72909075,test,35080.942428
1665471,2015-07-22,66434736,train,25236.624482
1665473,2015-05-24,64175459,train,78559.43008
1665545,2015-07-10,65832152,train,20405.839228
1665676,2015-05-14,63872180,test,13118.733228
1665719,2015-08-24,67846469,test,31536.196348
1665771,2015-11-25,73002781,train,13444.26104
1665873,2015-08-04,67018271,train,30061.425195081
1666005,2016-01-22,75651469,out_of_time,47932.384828
1666102,2015-07-21,66406477,train,18273.698228
1666117,2015-10-26,71625746,train,14542.480648885
1666397,2015-11-16,72637606,train,154701.820227999
1666420,2015-09-01,68200942,train,99816.144101496
1666448,2015-05-23,64139702,train,22393.083296
1666504,2015-01-22,60302650,test,45067.642162
1666538,2015-04-26,63338940,train,10000.0
1666602,2015-07-30,66830903,train,51457.833827127
1666627,2015-09-27,70181856,train,37064.434144
1666631,2015-10-04,70584812,train,17435.421992
1666673,2015-02-25,61456215,test,21003.114228
1666700,2015-06-12,64805288,train,22345.410508
1666711,2015-09-18,69096773,test,24496.904015258
1666736,2015-09-17,69058232,train,23962.391826351
1666823,2015-11-22,72875154,test,34932.240486373
1666847,2015-09-21,69797879,train,35168.497017764
1666860,2015-10-02,70517021,train,28814.04069
1666879,2015-03-26,62298375,train,28258.737158801
1666882,2015-11-09,72308840,test,84896.371326854
1666951,2015-04-22,63223163,train,14444.73136464
1666966,2015-09-23,69963575,train,16079.85902
1666968,2015-05-04,63566666,train,31452.680108
1667088,2015-06-21,65116433,train,34283.317590928
1667158,2015-12-01,73287253,train,43724.282028
1667186,2015-09-24,70003942,train,32509.16604
1667194,2015-04-28,63405412,train,31863.234414292
1667362,2015-02-21,61355251,train,28397.038348
1667378,2015-08-31,68149111,test,95054.082826
1667388,2015-09-06,68427105,train,73303.895557888
1667429,2015-11-16,72651896,train,24982.79745
1667445,2015-07-10,65820064,test,63353.100381125
1667451,2015-07-01,65486079,train,10000.0
1667561,2015-12-13,73786906,test,87739.375322287
1667601,2015-10-28,71716351,train,34040.561414
1667706,2015-06-20,65087977,test,14684.482324075
1667707,2015-03-04,61674690,train,77836.162445252
1667748,2015-12-07,73509409,test,31373.047728
1667781,2015-09-12,68701733,train,54717.210828
1667791,2015-08-05,67047845,train,36524.15274
1667866,2015-03-27,62352156,train,21251.207228
1668011,2015-05-18,63998489,test,78802.704564
1668049,2015-11-11,72394392,train,113984.940013931
1668082,2015-02-15,61179537,train,33526.851262396
1668092,2015-12-06,73489391,train,27007.581228
1668128,2015-07-08,65739511,train,11242.25931
1668191,2015-11-15,72601839,train,10000.0
1668197,2015-05-30,64366868,train,10129.32006
1668221,2015-11-13,72504100,train,10000.0
1668280,2015-12-12,73738110,test,45230.392502
1668409,2015-10-26,71613031,train,14790.556222
1668412,2015-04-09,62770226,test,71270.068428
1668435,2016-01-17,75431198,out_of_time,24775.57604
1668468,2015-09-20,69178166,train,54964.00355
1668490,2015-03-26,62309629,train,20984.626026
1668491,2015-04-12,62838044,train,26891.182228
1668507,2015-02-23,61408668,train,83469.740070612
1668508,2015-05-20,64065325,train,45417.442428
1668510,2015-08-12,67323707,train,13830.387228
1668562,2015-05-05,63617541,train,27479.831641715
1668563,2015-08-27,68003176,train,31527.426406378
1668683,2015-04-28,63409277,test,63851.086228
1668701,2015-10-19,71310995,train,18621.824853806
1668751,2015-10-29,71808836,test,60951.472968219
1668771,2015-07-19,65938870,train,32805.471016315
1668821,2016-02-01,76156121,out_of_time,30006.744228
1668839,2015-03-19,62099585,train,30471.533726531
1668856,2015-10-14,71075089,train,42551.321178901
1668905,2015-10-26,71610441,train,65460.857228
1668940,2015-02-16,61203939,train,45805.274029551
1669025,2015-03-27,62342745,train,22717.093428
1669048,2015-11-22,72905147,train,29921.094227999
1669109,2015-08-29,68059323,train,86626.81291322
1669448,2015-11-22,72894153,train,10252.297240032
1669466,2015-11-28,73161665,train,23450.665466
1669489,2015-06-30,65442955,test,36602.510046
1669563,2015-10-12,70990037,test,35687.797395966
1669662,2015-11-01,71923546,train,51338.337228
1669784,2015-12-03,73370660,train,64668.142285999
1669792,2015-10-29,71821688,train,26725.751654738
1669823,2015-06-05,64571406,train,36938.983242
1669996,2015-09-02,68243364,train,39665.950438
1670001,2015-09-25,70103908,test,44164.221837026
1670091,2015-08-14,67405151,train,70960.667108314
1670102,2015-08-09,67211828,train,26838.35783
1670103,2015-09-17,69058094,train,46087.799634
1670212,2016-02-16,76893490,out_of_time,35471.027228
1670289,2015-08-20,67658394,train,67246.888677056
1670297,2015-03-22,62171032,train,30710.55864
1670346,2015-11-22,72894871,train,20791.863070105
1670348,2015-08-20,67655937,train,15244.232458757
1670469,2015-09-16,68966176,train,17428.23107
1670486,2015-01-25,60390034,train,14480.804236
1670499,2015-12-15,73892862,train,169741.149828
1670568,2015-02-24,61426214,train,35272.352836298
1670614,2015-11-08,72251709,train,37255.962478
1670741,2015-06-09,64682831,train,11682.465238035
1670775,2015-08-09,67195194,train,39267.178139578
1670780,2015-10-22,71460151,train,28907.675228
1670853,2015-08-31,68114445,train,41385.332305576
1670971,2015-10-02,70522286,train,10000.0
1671407,2015-08-02,66920119,train,28520.490646189
1671442,2015-10-12,70997875,train,46667.713136
1671503,2015-05-17,63975374,train,20776.794752
1671627,2015-09-25,70084012,train,17697.23809
1671647,2015-08-01,66890108,train,73383.723175603
1671648,2016-01-17,75402687,out_of_time,38276.966763999
1671776,2016-03-02,77608304,out_of_time,45076.753685488
